name,image,originalPrice,price,discount,ratingScore,review,location,description,brandName,inStock
GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0,https://static-01.daraz.com.bd/p/2f44f38524c91ff633f4dff3b845c013.jpg,20230,10024,-0.5,Not Available,0,China,,No Brand,FALSE
HD-WF2 Asynchronous 768Wx64H Pixels 2XHUB75 RGB Small LED Display,https://static-01.daraz.com.bd/p/6f1503fe63ed1aeffee1ff1bafd73bdb.png,1719,1146,-0.33,Not Available,0,China,,No Brand,TRUE
12+4Pin 12VHPWR to 4Pcs PCi-E GPU 8Pin Graphics Video Card Extension Cord for RTX3090Ti Supply Adapter 30cm,https://static-01.daraz.com.bd/p/1448f2eef7923bcae858f9a98c0ae852.png,1746,1074,-0.38,Not Available,0,China,,No Brand,TRUE
1Set 28Nm 1020Mhz 1253Mhz PCI E 3.0 HD VGA DVI Dual Fan Video Card 4GB DDR5 128Bit Graphics Card+4Pin to 6Pin Cable,https://static-01.daraz.com.bd/p/65451323840c283b05512130d793f501.jpg,25335,12758,-0.5,Not Available,0,China,,No Brand,TRUE
3PCS 009S Plus Riser Card VER009S PCIE PCI-E PCI Express X16 GPU 6in Adapter Card 1X 16X Extender USB 3.0 Cable,https://static-01.daraz.com.bd/p/e9ab0c2951c1e10a1044de74a09211b1.jpg,3315,1782,-0.46,Not Available,0,China,,No Brand,TRUE
PCI-E1X to 16X Graphics Card Extension Cable Ver009S USB3.0 Cable 6Pin Expansion Card,https://static-01.daraz.com.bd/p/e0609f38dc0aeeea861f174e02fb3cef.jpg,1453,781,-0.46,Not Available,0,China,,No Brand,TRUE
4X VGA Virtual Display Adapter Male Dummy Plug EDID Headless Ghost Emulator Lock Plate,https://static-01.daraz.com.bd/p/e9c8b360ad3941a7dd64352c7d4a70a2.jpg,1756,944,-0.46,Not Available,0,China,,No Brand,TRUE
GTX650Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card,https://static-01.daraz.com.bd/p/d3a3037bf61c135431684fd2716c5f97.jpg,23820,11843,-0.5,Not Available,0,China,,No Brand,TRUE
PCI-E1Xto 16X Graphics Card Extension Cable Ver009S Puls8 Capacitor USB3.0 Cable 6Pin Expansion Card,https://static-01.daraz.com.bd/p/89dc2bbc8ef5445cfbef08f5f716dcc5.jpg,1871,1006,-0.46,Not Available,0,China,,No Brand,TRUE
EXP GDC Adapter External Laptop Graphics Card Dock Video Card Notebook Docking Station NGFF MINI PCI-E Interface,https://static-01.daraz.com.bd/p/da104a892fc10cbc1993d3f70d8a2252.jpg,11059,5672,-0.49,Not Available,0,China,,No Brand,TRUE
1 Piece Black for NEW GT730 GF108 Graphics Card DVI VGA HDMI-Compatible Interface PCI Express 2.0 Half-Height Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/a2525ac588821b75a1e246c7aec8bd15.jpg,13028,7278,-0.44,Not Available,0,China,,No Brand,TRUE
PNY 8GB GeForce RTXâ„¢ 3050 VERTO Dual Fan,https://static-01.daraz.com.bd/p/9b41f74c659e4ec3489bb7bc6c4c33e4.jpg,38000,36000,-0.05,Not Available,0,Bangladesh,"8GB Capacity', '7680 x 4320 @60Hz (Digital) Resolution', '128-bit Memory Interface', '1 x 8-Pin Power Input', 'Best-In-Class Performance', 'Stream Processors', 'NVIDIA GPU Boost', '3 Years Warranty'",PNY,TRUE
GTX550Ti 2GB 128Bit GDDR5 Desktop Computer Graphic Card Discrete Graphics Card (1Pcs),https://static-01.daraz.com.bd/p/a3a4017690256c9d47c90cc9f60b23a6.png,9963,6428,-0.35,Not Available,0,China,,No Brand,TRUE
EXP GDC Adapter External Laptop Graphics Card Dock Video Card Notebook Docking Station NGFF M.2 A E Key Interface,https://static-01.daraz.com.bd/p/28be1b6b89206fb321602820db43bf8d.jpg,13256,6798,-0.49,Not Available,0,China,,No Brand,TRUE
HD Jieba VGA/RBGS SG-VC9900 Game Conversion Board Low Solution To High Solution,https://static-01.daraz.com.bd/p/4742095de4a74c533e927a25b1c1cd35.png,7779,4346,-0.44,Not Available,0,China,,No Brand,TRUE
Yeston RTX3060TI-8G D6 GA Miner Graphics Card 8G/256Bit/GDDR6 14Gbps,https://static-01.daraz.com.bd/p/0f9806331817bfa49c8779c740b2c35d.jpg,144343,75970,-0.47,Not Available,0,China,,No Brand,TRUE
HD6700 1GB DDR5 128Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card for AMD,https://static-01.daraz.com.bd/p/1333efe2fd343c967a75f1f9e117bf93.jpg,4393,4393,Not Available,Not Available,0,China,,No Brand,TRUE
"HD6770 1GB 128Bit DDR5 PCI Express Computer Graphics Card, 650MHz",https://static-01.daraz.com.bd/p/be3c8e3e8dd2f2bddeb1f77ff9235ad8.jpg,10206,5487,-0.46,Not Available,0,China,,No Brand,TRUE
2X Fence Voltage Tester Farm Fencing  Solar Energiser,https://static-01.daraz.com.bd/p/074a77d483f652f3bd602df6d69cccc2.jpg,2392,1517,-0.37,Not Available,0,China,Designed for low impedance and standard duty fence energisersHighly visible lighting clearly indicating voltage usage levelEasy to useVoltage range: 1000V~10000VDimensions: 12.5 x 4.5 x 1.5cm',No Brand,TRUE
GTX1050Ti 4GB DDR5 128Bit Graphics Card+4Pin To 6Pin Cable,https://static-01.daraz.com.bd/p/823995eb8385806d1fe6b6cacf7dcb32.png,31642,20741,-0.34,Not Available,0,China,,No Brand,TRUE
GTX1050TI Extreme Speed Graphics Card 4GB DDR5 128BIT 1164/1350MHz,https://static-01.daraz.com.bd/p/86465cc32b4adb443f41ccba524a7998.png,33943,22251,-0.34,Not Available,0,China,,No Brand,TRUE
GT730 Graphics Card-1 x Graphics Card-black,https://static-01.daraz.com.bd/p/f4f738e219d9d3c2432a4f49fdc35f59.jpg,16424,8212,-0.5,Not Available,0,China,,No Brand,TRUE
ATI HD6770 1G DDR5 128Bit HDMI+VGA+DVI Independent Graphics Card,https://static-01.daraz.com.bd/p/19f9fde9060ce41b0e2c6c6100325506.jpg,11656,5828,-0.5,Not Available,0,China,,No Brand,TRUE
"HD6770 1GB 128Bit DDR5 PCI Express Computer Graphics Card, 650MHz",https://static-01.daraz.com.bd/p/04afeb3986fa13104743eb3df29b6f34.jpg,10550,5275,-0.5,Not Available,0,China,,No Brand,TRUE
1 Set EXP GDC Adapter External Laptop Video Card Dock Notebook to Graphics Card Adapter Laptop Docking Station M.2 M Key,https://static-01.daraz.com.bd/p/8c78fe3575396ddb6cfdd836c279a8a7.jpg,15042,8173,-0.46,Not Available,0,China,,No Brand,TRUE
Cimiva 2000W Mining Power Supply Miner Graphics Card 16+4pin Power Host Plate-black full voltage,https://static-01.daraz.com.bd/p/4619d63719f9f0b4646b1bca99c124f4.jpg,22133,17025,-0.23,Not Available,0,China,"1: Power supply adopts 12V 2.3 version dual 12V design, supports  and AMD quad-core CPU independent graphics interface, supports wide power supply.', '2: Built-in PFC, magnetic amplifier circuit, high suburban rate, low continuous wave.', '3: Supports a full range of chip motherboards such AMDATI,  VIA, SIS, etc., and supports 6PIN and 6PIN multi-interface lines.', '4: Six protection functions: over voltage, under voltage, over current, overload, short current, Anti-thunder protection.', '5: Built-in 14CM heat dissipation black color fan, ultra-quiet, very good heat dissipation, unique anti-cockroach, anti-insect design'",Cimiva,TRUE
Graphics Card Bracket 5V 3PIN ARGB Graphics Card GPU Brace Chassis Decoration GPU Video Card Stand Holder,https://static-01.daraz.com.bd/p/f1713b8525300ddee7ed7015c8d7965c.png,1537,1098,-0.29,Not Available,0,China,,No Brand,TRUE
2Pcs Graphics Card GPU Holder Support Adjustable Telescopic Rotary Screw Video Card Sag Bracket Jack Desktop PC Case,https://static-01.daraz.com.bd/p/97d46bb15d049d5c6bf5bae4d2cb6ae8.jpg,880,726,-0.18,Not Available,0,China,,No Brand,TRUE
Graphics Card GPU Power Supply Adapter 180 Degree U Turn Connector 12+4P 16P to 16P for Desktop Chassis Card Wire-D,https://static-01.daraz.com.bd/p/fcec28e7fe1aedbab14c7f22767cd01b.png,1820,1034,-0.43,Not Available,0,China,,No Brand,TRUE
ARELENE 1Pair FDC10H12S9-C RTX 2060 SUPER 2070 GTX1660 Ti Cooling Fan for ASUS GTX 1660 1660Ti DUAL EVO OC RTX2060 Graphics Card,https://static-01.daraz.com.bd/p/15564da05b390ffad065d987697daa3e.jpg,4036,2103,-0.48,Not Available,0,China,,No Brand,TRUE
GTX550Ti 2GB 128Bit GDDR5 HDMI-Compatible Game Video Card Discrete Graphics Card (1Pcs),https://static-01.daraz.com.bd/p/11d0a65b8b465eb0320180856fec6679.png,8266,5253,-0.36,Not Available,0,China,,No Brand,TRUE
ARELENE GT730 2GB DDR3 64Bit Graphics Card 28Nm 902Mhz 800Mhz PCI E 2.0 HDMI-Compatible DVI GT730K Video Card,https://static-01.daraz.com.bd/p/71d1fe5411092f34002ef49882ca4ef9.jpg,13958,7270,-0.48,Not Available,0,China,,No Brand,FALSE
Magnetic GPU Video Card Support 5V 3PIN RGB Adjustable Graphics Video Card Holder SYNC Computer Accessories Black,https://static-01.daraz.com.bd/p/e595f1371045a669002290ca4ed28ce5.png,1472,1227,-0.17,Not Available,0,China,,No Brand,TRUE
ARELENE M.2 USB Adapter M.2 M-Key to 4 Port PCI-E X1 USB3.0 Graphics Extension Cable ASM1184 Mining Card for Desktop PC SSD HDD,https://static-01.daraz.com.bd/p/18741643b416f26050b767703891e670.jpg,3701,2299,-0.38,Not Available,0,China,,No Brand,TRUE
PCI Express Riser Card PCI-E 1X 1 to 6 USB 3.0 Adapter 6 Port Riser Multiplier Card Expansion Card Adapter,https://static-01.daraz.com.bd/p/a89a3dd923f92361b40d7b15bbd925a9.jpg,2691,2345,-0.13,Not Available,0,China,,No Brand,TRUE
HD6700 for AMD Graphics Card 1G GDDR5 128Bit 700MHz/1000MHz,https://static-01.daraz.com.bd/p/9a733c2f6edae9195e53a15a059a965b.png,10153,5610,-0.45,Not Available,0,China,,No Brand,TRUE
Graphics Card Bracket Computer Protection Bracket Support Adjustable Telescopic Bracket Silver,https://static-01.daraz.com.bd/p/e6f38416ef5a15342aaa5101ff66df67.jpg,1206,619,-0.49,Not Available,0,China,,No Brand,TRUE
GTX650Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card,https://static-01.daraz.com.bd/p/22f5830037443625f5e26c88aea9cf50.jpg,13587,9371,-0.31,Not Available,0,China,,No Brand,TRUE
ARELENE GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0 HDMI-Compatible DVI VGA Video Card,https://static-01.daraz.com.bd/p/972a94c7875d53496b99dd5b1bfcde11.jpg,23784,12388,-0.48,Not Available,0,China,,No Brand,FALSE
TH3P4G3 Mini for Thundeolt-Compatible GPU Dock Graphics Card USB3.0,https://static-01.daraz.com.bd/p/0d241e68c9ca6f4a264b7b733edb034e.jpg,30409,20043,-0.34,Not Available,0,China,,No Brand,TRUE
GT610-1 x Graphics Card-Black,https://static-01.daraz.com.bd/p/b37ae4ff5cc1a7d6637ee05550694bff.jpg,6057,4489,-0.26,Not Available,0,China,Product Name: Graphics CardModel:GT610 2GD3 64BITGPU: GT610Chipset Process: 40nmCore Frequency: 810MHz',No Brand,TRUE
1 PCS GT610 1GB Graphics Computer Desktop Gaming Small Case DDR3 Memory VGA Video Card,https://static-01.daraz.com.bd/p/8e86d07b6a4a216e5ee6c82d85beabf5.png,5340,2934,-0.45,Not Available,0,China,,No Brand,TRUE
Graphics Card GPU Holder Support Adjustable Telescopic Rotary Screw Aluminum Alloy Video Card Sag Bracket Desktop(Plus),https://static-01.daraz.com.bd/p/165f6cd9e0d33fe2c0773e880fad7158.jpg,1015,608,-0.4,Not Available,0,China,,No Brand,TRUE
Graphics Card GTX1060 3GB Video Card 192Bit GDDR5 GPU Video Card Desktop Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/ca294044be79dc76396f18d3ff749b23.png,13509,8615,-0.36,Not Available,0,China,,No Brand,TRUE
3X GT730 Image Card 64Bit GDDR3 GT 730 D3 Game Video Cards GeforceHDMI Dvi VGA Video Card,https://static-01.daraz.com.bd/p/be26870f65a47690d1d57b89f0befe99.jpg,17542,9431,-0.46,Not Available,0,China,,No Brand,TRUE
Extension PCIE 3.0 16X to 16X Reverse Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/9fa6517d3c34eb969ee35a0848097575.jpg,3864,2534,-0.34,Not Available,0,China,,No Brand,TRUE
PCI-E 3.0 16X Graphics Card PCIE X6 to X16 Vertical Adapter Cable,https://static-01.daraz.com.bd/p/a5867c08ba8c442e3354bc1f20621270.jpg,3873,2542,-0.34,Not Available,0,China,,No Brand,TRUE
GTX750TI Extreme Speed Graphics Card 2GB DDR5 128BIT,https://static-01.daraz.com.bd/p/16cb6f399ac217fc3b4bb040e462de5d.jpg,16792,12361,-0.26,Not Available,0,China,,No Brand,TRUE
RX580 8GB for AMD DDR5 256Bit Eating Chicken Game Graphics Card RX580 Desktop Video Card,https://static-01.daraz.com.bd/p/2ec597767f55939394a080943d06a6f4.png,22910,11689,-0.49,Not Available,0,China,,No Brand,TRUE
4X est 6In1 220V 100A Single Phase Digital Panel Ampermeter Volt Watt Kwh Power Factor Meter With Split Ct,https://static-01.daraz.com.bd/p/c0bd94747253caf70cf06cfe751daa84.jpg,4077,3090,-0.24,Not Available,0,China,,No Brand,TRUE
GT730-1 x Graphics Card-black,https://static-01.daraz.com.bd/p/575a73a5c27f9de712e2bc7494dbd7eb.jpg,11230,7419,-0.34,Not Available,0,China,,No Brand,TRUE
1Set GTX750 PCI E 3.0 HD VGA DVI Dual Fan Video Card 4GB DDR5 128Bit Graphics Card+4Pin to 6Pin Cable,https://static-01.daraz.com.bd/p/f3835831979483cc485dd0513f97e47a.jpg,18136,11901,-0.34,Not Available,0,China,,No Brand,TRUE
3090Ti & 40 Series Graphics Card Extension Cable 12+4P to Pci-E8Px3,https://static-01.daraz.com.bd/p/047b855aed862dd66a4c4ac98753c190.jpg,2379,1562,-0.34,Not Available,0,China,,No Brand,TRUE
GT730 image Card-4 x Game Video Cards-black,https://static-01.daraz.com.bd/p/109cb9ec5cfde08902ae0b25381f183c.jpg,14493,11056,-0.24,Not Available,0,China,,No Brand,TRUE
PCI Express 3 Port Video Capture Card TI XIO2213B Chipset,https://static-01.daraz.com.bd/p/3f4f30c26b9c2e7570b71cacf74c1f6b.jpg,3372,2537,-0.25,Not Available,0,China,,No Brand,TRUE
PCIE Expansion Card Adapter Card Desktop Expansion Idle SSD Read Write Board PCIE Expansion Card SSD Hard Disk Adapter Card,https://static-01.daraz.com.bd/p/458d833d584d2640ba6abb83d447d857.png,2019,1325,-0.34,Not Available,0,China,,No Brand,TRUE
GT730 image Card-3 * Game Video Cards-black,https://static-01.daraz.com.bd/p/e75175d7e7bda6fa39d680827dc795fd.jpg,10978,8360,-0.24,Not Available,0,China,,No Brand,TRUE
Asus Dual GeForce DDR5 4GB GTX1650 OC Edition Dual Fan Graphics Card,https://static-01.daraz.com.bd/p/7753b835394160932f611a4e895bbaa3.jpg,30400,27500,-0.1,Not Available,0,Bangladesh,,ASUS,TRUE
OUMERY COLORFUL GeForce RTX 3050 DUO 8G Graphics Card 8GB GDDR6 128Bit 8Nm 14Gbps 1552Mhz 1777Mhz 3DP+HD Video Card,https://static-01.daraz.com.bd/p/a94bf1c438a34effe08b05ff8dcf30e7.png,93704,54480,-0.42,Not Available,0,China,,No Brand,TRUE
OUMERY COLORFUL GeForce GTX 1650 4GD6 Graphics Card 4GB GDDR6 128Bit 12Nm 12Gbps 1410Mhz 1590Mhz DP+HD+DVI Video Card,https://static-01.daraz.com.bd/p/a0029cc01586703dab00a04c96227444.png,59605,34654,-0.42,Not Available,0,China,,No Brand,TRUE
PNY GeForce RTX 3070 8GB UPRISING Dual Fan LHR Graphics Card,https://static-01.daraz.com.bd/p/8c2acf0622875d0347ff533e95624b03.jpg,80000,77780,-0.03,Not Available,0,Bangladesh,,PNY,TRUE
2X GT210 1GB DDR2 64Bit Graphics Card PCIE 2.0 GPU HDMI-Compatible DVI VGA Desktop Video Card,https://static-01.daraz.com.bd/p/a150d5c6944040d452600b8b20e55a5e.png,8514,5601,-0.34,Not Available,0,China,,No Brand,TRUE
5V ARGB Sync Abyss Effect Computer Video Card Holder A,https://static-01.daraz.com.bd/p/7ee9c0420cee318676f392ed31100d67.png,3050,1549,-0.49,Not Available,0,China,,No Brand,TRUE
GT730 Graphics Card 2GB GDDR5 64Bit 28Nm 902MHz 5012MHz PCI Express 2.0 HDMI-Compatible+VGA+DVI Video Card,https://static-01.daraz.com.bd/p/733ab07f621d9d9ab1efd5bd3e1e9b00.jpg,15202,7873,-0.48,Not Available,0,China,Product Name: Graphics CardProduct Model: GT730 2GD5 64BITGPU: GT730Chipset Process: 28nmCore Frequency: 902MHz',No Brand,TRUE
GTX650Ti Graphics Card 2GB DDR5 128Bit PCIE 2.0 Video Card,https://static-01.daraz.com.bd/p/ed1c30f67b4528401db66021cb1cfada.jpg,18271,9447,-0.48,Not Available,0,China,,No Brand,TRUE
HDMI-Compatible Lock Screen Signal Holder KVM HDMI2.0 Virtual Adapter EDID DDC Dummy Plug for HDMI-Compatible Emulator,https://static-01.daraz.com.bd/p/4533aa8cf622fb5a2d817ecad3e71545.jpg,828,556,-0.33,Not Available,0,China,,No Brand,TRUE
1 PCS GX-30 Jack Support Frame ITX Small Chassis Graphics Card Bracket Anti-Bending Bracket Mini,https://static-01.daraz.com.bd/p/52321e18da26da8ec59614fc7ad0645f.jpg,723,439,-0.39,Not Available,0,China,,No Brand,TRUE
1 Pcs VER018 PLUS Riser Card PCIE 1X to 16X USB3.0 60cm Graphics Card,https://static-01.daraz.com.bd/p/622f87969794f7069bf4bb6f3d9f2d6a.jpg,1108,725,-0.35,Not Available,0,China,,No Brand,TRUE
2X Graphics Card GPU Holder Adjustable Telescopic Rotary Screw Aluminum Alloy Video Card Sag Bracket Desktop(Plus),https://static-01.daraz.com.bd/p/a3b4652f2dda197842b606ebafed3167.png,1143,768,-0.33,Not Available,0,China,,No Brand,TRUE
Extension PCIE 3.0 16X to 16X Reverse Graphics Card Adapter Cable,https://static-01.daraz.com.bd/p/9fa6517d3c34eb969ee35a0848097575.jpg,3864,2583,-0.33,Not Available,0,China,,No Brand,TRUE
TH3P4G3 TH3P4G3 Mini GPU Dock Graphics Card Extension Dock Thunderbolt-Compatible PD 60W 40Gbps DC / ATX,https://static-01.daraz.com.bd/p/9daa3a0af5331d1d63b58d614add2db3.png,29866,19481,-0.35,Not Available,0,China,,No Brand,TRUE
AHCI to PCI-E Adapter Board Adapter Card Desktop Expansion Idle SSD Read Write Board PCIE Expansion Card SSD Hard Disk Adapter Card,https://static-01.daraz.com.bd/p/e9e4fb298cddf4e4aeb5caa648cab7a4.jpg,1954,1302,-0.33,Not Available,0,China,,No Brand,TRUE
Adjustable Graphics Video Card Holder SYNC Computer Accessories Black,https://static-01.daraz.com.bd/p/e595f1371045a669002290ca4ed28ce5.png,2026,1229,-0.39,Not Available,0,China,,No Brand,TRUE
EXP GDC Adapter External Laptop Graphics Card MINI PCI-E Interface,https://static-01.daraz.com.bd/p/0b3cbce6be872b69d3998c5627f3af42.jpg,10363,5315,-0.49,Not Available,0,China,,No Brand,TRUE
Graphics Card Bracket Anti-Bending Support Frame Support 5V ARGB Motherboard Light Synchronous Black,https://static-01.daraz.com.bd/p/1820c5842b005ee7dd55f9b8b68b8037.jpg,2583,1713,-0.34,Not Available,0,China,,No Brand,TRUE
Graphics Card Bracket Computer Protection Bracket Support Adjustable Telescopic Bracket Silver,https://static-01.daraz.com.bd/p/e6f38416ef5a15342aaa5101ff66df67.jpg,1292,663,-0.49,Not Available,0,China,,No Brand,TRUE
Graphics Card Bracket Jack Stand Anti-Bending Support Frame Support 5V ARGB Motherboard Light Synchronous White,https://static-01.daraz.com.bd/p/24de7dc694e6d652df462bae6631c43f.jpg,2788,1836,-0.34,Not Available,0,China,,No Brand,TRUE
30 Pcs 5559 4.2mm Black 8P 8PIN Female Socket Curved Needle for PC,https://static-01.daraz.com.bd/p/749c602cbbb0a3b36f6309a04c8fd046.png,991,637,-0.36,Not Available,0,China,,No Brand,TRUE
PCI-E 3.0 16X Graphics Card PCIE X6 to X16 Vertical Adapter Cable,https://static-01.daraz.com.bd/p/d028f932368b882388cb6cee8f507037.jpg,4101,2431,-0.41,Not Available,0,China,,No Brand,TRUE
DDR3 128BIT Desktop Computer Graphics Card Half Height Computer Gaming Graphics Card,https://static-01.daraz.com.bd/p/a28947e2739447e37d4d6e30baa973d2.jpg,9607,6151,-0.36,Not Available,0,China,,No Brand,TRUE
GTX550TI High-Speed Graphics Card 2GB DDR5 128BIT 700/850MHZ,https://static-01.daraz.com.bd/p/a9b0614e90d08d0b60124c475b0a8e27.jpg,9727,6159,-0.37,Not Available,0,China,,No Brand,TRUE
2X HD7450 Graphics Card 64Bit 2GB GDDR3 PCI-E 2.0 X16 HDMI-Compatible VGA DVI-I Video Card for AMD Radeon HD 7450 2G,https://static-01.daraz.com.bd/p/e44d5e4908050e7bd07ade141a5678dc.png,10353,7074,-0.32,Not Available,0,China,,No Brand,TRUE
RGBS VGA SCART to YPBPR Converter Game Console Converter Color Difference Converter Video Adapter,https://static-01.daraz.com.bd/p/2c796f8503d9ed27644d726d7413d3a1.jpg,4530,2972,-0.34,Not Available,0,China,,No Brand,TRUE
1 Pc RX580 1284M/1750MHz Computer Game Graphics Card,https://static-01.daraz.com.bd/p/b6f4a3b509a31812d282c0c0f651ca75.jpg,32364,21215,-0.34,Not Available,0,China,,No Brand,TRUE
1 Piece GX-30 Graphics Card Bracket Jack Support Frame ITX Small Chassis Graphics Card Bracket Medium,https://static-01.daraz.com.bd/p/67e4987609a06a6f7dca487e0ea3740b.jpg,753,460,-0.39,Not Available,0,China,,No Brand,TRUE
EXP GDC Adapter External Laptop Graphics Card Dock Video Card,https://static-01.daraz.com.bd/p/28be1b6b89206fb321602820db43bf8d.jpg,12204,6259,-0.49,Not Available,0,China,,No Brand,TRUE
"2X YUV TO RGBS YPBPR to SCART YPBPR VGA Component Transcoder Converter Game Console, RGBS to Color Difference Component",https://static-01.daraz.com.bd/p/0b9958a97ce5907d1857c5af7b74d03d.png,7806,5266,-0.33,Not Available,0,China,,No Brand,TRUE
"Graphics Card GPU Holder, VC-16 PLUS",https://static-01.daraz.com.bd/p/4667fe532d335d66899d70bec443e706.jpg,811,518,-0.36,Not Available,0,China,,No Brand,TRUE
1 Set External Laptop Video Card Dock Notebook to Graphics Card Adapter Laptop Docking Station M.2 M Key,https://static-01.daraz.com.bd/p/8c78fe3575396ddb6cfdd836c279a8a7.jpg,16255,8336,-0.49,Not Available,0,China,,No Brand,TRUE
GT730 4GB DDR5 64Bit Graphics Card 28Nm 902MHz 1253MHz PCIE 2.0,https://static-01.daraz.com.bd/p/c0f87bcf9eab845ee52fd717492d58c2.jpg,14116,9144,-0.35,Not Available,0,China,,No Brand,FALSE
6X M.2 M-Key Pcie Expansion Cards M.2 to Pci-E X1 4 Port USB3.0 Graphics Card Expansion Adapter ASM1184E M.2 Adapter,https://static-01.daraz.com.bd/p/31f2de80152dee55b49e6a38f8e40e35.jpg,13156,9386,-0.29,Not Available,0,China,,No Brand,TRUE
R5 230 Graphics Card 1GB GDDR3 64Bit 40Nm 625MHz 533MHz PCIE 2.0 -Compatible / DVI /VGA Video Card,https://static-01.daraz.com.bd/p/ed405c8764658f83369a49c104b8ac61.jpg,8254,4283,-0.48,Not Available,0,China,Chipset Process: 40nm',No Brand,TRUE
